01 02 03 04 05
04 09 16 19 20
04 10 11 13 18
04 10 11 14 19
04 10 12 16 17
04 10 12 16 19
04 11 14 15 20
04 11 18 19 20
04 12 13 14 18
04 13 14 16 19
04 13 14 17 20
04 13 15 17 20
05 06 07 09 17
05 06 07 11 19
05 06 07 13 19
05 06 08 13 17
05 06 08 14 15
05 06 09 15 20
05 06 10 11 18
05 06 11 16 19
05 06 12 16 18
05 06 12 16 20
05 07 08 09 18
05 07 08 11 13
05 07 08 15 16
05 07 09 10 16
05 07 09 11 15
05 07 10 12 14
05 07 11 16 20
05 07 12 18 19
05 07 13 14 18
05 08 09 10 16
05 08 09 14 18
05 08 11 15 16
05 08 12 15 18
05 08 17 19 20
05 09 11 13 16
05 09 11 17 18
05 09 12 14 15
05 09 12 15 17
05 10 11 12 19
05 10 11 15 16
05 10 12 13 16
05 10 13 15 17
05 10 17 18 19
05 11 12 14 17
05 11 13 18 20
05 13 14 19 20
05 14 15 18 20
05 14 16 17 18
06 07 08 09 10
06 07 08 12 15
06 07 09 18 20
06 07 10 12 13
06 07 11 12 15
06 07 13 14 16
06 07 13 16 18
06 07 15 16 19
06 07 15 17 18
06 08 09 10 17
06 08 09 11 16
06 08 10 18 19
06 08 11 12 18
06 08 11 14 20
06 08 16 17 19
06 09 10 13 20
06 09 11 14 17
06 09 12 13 19
06 09 13 15 18
06 09 14 19 20
06 10 11 13 15
06 10 12 13 17
06 10 14 15 19
06 10 14 17 20
06 11 13 15 19
06 12 13 14 20
06 12 17 19 20
06 13 14 17 19
07 08 09 14 20
07 08 11 13 17
07 08 11 14 15
07 08 11 17 20
07 08 12 13 16
07 08 12 19 20
07 08 16 18 19
07 09 10 15 17
07 09 10 17 18
07 09 11 15 18
07 09 12 15 16
07 10 11 13 20
07 10 11 16 17
07 10 12 14 19
07 11 12 15 19
07 13 14 18 19
07 13 18 19 20
07 14 15 17 19
08 09 10 11 18
08 09 10 14 19
08 09 11 12 13
08 09 11 12 20
08 09 13 15 20
08 10 11 17 19
08 10 12 13 18
08 10 12 15 17
08 11 13 19 20
08 11 14 18 19
08 11 14 18 20
08 12 14 16 20
08 12 14 17 18
08 13 14 16 18
09 10 11 18 19
09 10 12 17 20
09 10 13 15 19
09 10 14 16 20
09 11 15 16 17
09 12 14 18 19
09 12 16 17 19
09 13 17 18 19
09 13 18 19 20
09 14 16 17 20
09 15 16 18 20
10 11 12 14 16
10 12 15 18 20
10 14 15 16 18
10 14 15 16 20
10 15 17 19 20
10 16 17 18 20
11 12 13 14 15
11 12 17 18 19
11 13 16 17 20
11 16 17 19 20
12 13 17 18 20
12 15 16 17 20
13 14 15 16 17
13 15 16 18 19
14 16 17 18 19
