01 02 03 04
01 02 05 06
01 02 06 07
01 02 07 08
01 02 10 19
01 02 13 14
01 02 17 21
01 03 04 17
01 03 05 08
01 03 10 17
01 03 11 13
01 03 12 13
01 03 14 21
01 03 19 20
01 04 07 09
01 04 11 19
01 04 12 16
01 04 13 21
01 04 14 17
01 05 07 09
01 05 09 13
01 05 11 14
01 05 13 14
01 05 15 17
01 05 18 21
01 06 08 18
01 06 10 14
01 06 11 16
01 06 15 16
01 07 11 15
01 07 12 19
01 07 14 19
01 07 16 18
01 08 10 15
01 08 12 16
01 08 13 17
01 09 12 20
01 09 15 16
01 09 15 17
01 09 17 19
01 10 13 19
01 11 18 20
01 12 15 18
01 17 20 21
02 03 09 16
02 03 10 20
02 03 12 19
02 04 05 17
02 04 06 08
02 04 07 19
02 04 12 17
02 04 16 21
02 05 07 17
02 05 09 14
02 05 10 15
02 05 18 20
02 06 09 16
02 06 11 17
02 06 14 18
02 06 14 21
02 07 11 16
02 07 12 13
02 08 09 20
02 08 11 12
02 08 11 14
02 08 15 18
02 09 10 18
02 09 11 21
02 10 13 14
02 13 15 21
02 13 16 20
02 13 19 21
02 14 15 20
02 15 16 17
03 04 06 14
03 04 07 12
03 04 09 13
03 04 11 15
03 04 18 21
03 05 09 15
03 05 11 16
03 05 13 17
03 05 20 21
03 06 09 17
03 06 11 20
03 06 12 15
03 06 13 16
03 07 08 20
03 07 09 14
03 07 11 18
03 07 15 21
03 08 10 13
03 08 16 17
03 08 19 21
03 09 13 18
03 10 14 19
03 10 16 20
03 14 17 18
03 15 18 19
04 05 06 12
04 05 10 21
04 05 11 20
04 05 12 14
04 05 16 19
04 06 11 13
04 06 15 19
04 06 17 20
04 07 10 16
04 07 13 18
04 08 09 15
04 08 11 17
04 08 14 20
04 09 10 19
04 09 16 18
04 10 11 18
04 10 12 15
04 10 15 20
04 11 20 21
04 12 13 19
04 14 17 21
04 15 18 20
05 06 07 08
05 06 09 13
05 06 10 18
05 06 19 21
05 07 10 20
05 07 11 19
05 07 14 15
05 08 10 16
05 08 12 18
05 08 13 21
05 08 19 20
05 09 14 17
05 10 12 17
05 11 13 15
05 11 16 18
05 12 16 21
05 14 16 20
06 07 09 12
06 07 09 21
06 07 10 19
06 07 13 19
06 07 15 17
06 07 16 20
06 07 18 20
06 08 09 14
06 10 12 21
06 11 15 18
06 12 13 17
06 12 19 20
06 13 15 20
06 16 17 21
07 08 12 14
07 08 13 16
07 08 20 21
07 09 10 15
07 09 17 18
07 10 18 21
07 11 13 20
07 11 14 17
07 12 17 19
07 15 16 19
08 09 11 19
08 09 12 21
08 10 11 21
08 10 17 19
08 10 18 20
08 13 14 15
08 15 19 21
08 16 18 19
09 10 11 12
09 10 11 14
09 10 20 21
09 11 15 19
09 11 19 20
09 12 15 19
09 13 16 17
09 14 18 19
10 11 14 17
10 11 16 21
10 12 16 18
10 13 15 17
11 12 14 16
11 12 17 21
11 13 18 19
11 14 17 19
11 15 16 20
12 13 14 20
12 15 17 20
12 18 20 21
13 14 15 16
13 14 18 21
13 17 18 21
14 15 18 21
14 16 19 21
17 18 19 20
